Age,Education,Sex,Group_ID
26, Bachelors, Female,1123
26, Bachelors, Male,1123
33, HS-grad, Male,1123
25, Some-college, Male,1123
18, HS-grad, Male,1124
59, HS-grad, Male,1124
69, Some-college, Male,1124
22, Bachelors, Female,1124
40, 11th, Male,1124
40, Some-college, Male,1125
33, Some-college, Male,1125
51, 10th, Male,1125
73, Some-college, Male,1125
59, HS-grad, Female,1125
20, HS-grad, Male,1126
37, Assoc-acdm, Male,1126
51, HS-grad, Male,1126
24, Bachelors, Female,1126
59, 10th, Male,1126
21, HS-grad, Female,1127
45, 5th-6th, Male,1127
25, Some-college, Female,1127
29, 11th, Male,1127
22, Assoc-acdm, Female,1127
66, 10th, Female,1128
72, Masters, Male,1128
39, Assoc-voc, Male,1128
36, HS-grad, Male,1128
65, Assoc-voc, Male,1128
63, HS-grad, Female,1129
58, Some-college, Female,1129
27, Assoc-voc, Female,1129
58, 10th, Female,1129
52, Some-college, Male,1129
37, Some-college, Male,1130
21, Some-college, Female,1130
61, HS-grad, Male,1130
29, Assoc-voc, Female,1130
19, Some-college, Male,1130
30, Assoc-voc, Female,1131
32, HS-grad, Male,1131
47, HS-grad, Male,1131
50, HS-grad, Female,1131
39, Bachelors, Female,1131
57, HS-grad, Male,1132
40, HS-grad, Female,1132
27, Some-college, Female,1132
28, Some-college, Male,1132
49, Bachelors, Female,1132
33, HS-grad, Male,1133
64, 10th, Male,1133
46, Some-college, Female,1133
50, Some-college, Male,1133
43, Masters, Male,1133
26, Some-college, Female,1134
33, Some-college, Male,1134
50, Some-college, Male,1134
38, 1st-4th, Male,1134
28, Bachelors, Male,1134
21, Some-college, Male,1135
38, Bachelors, Male,1135
17, 10th, Female,1135
19, HS-grad, Female,1135
45, Prof-school, Male,1135
27, 11th, Female,1136
45, 12th, Male,1136
46, Some-college, Female,1136
57, Some-college, Male,1136
39, HS-grad, Male,1136
34, Bachelors, Female,1137
18, Some-college, Male,1137
65, Some-college, Male,1137
26, 10th, Male,1137
44, HS-grad, Male,1137
38, Some-college, Female,1138
49, Assoc-voc, Female,1138
41, HS-grad, Female,1138
52, HS-grad, Female,1138
30, 9th, Male,1138
72, 7th-8th, Female,1139
48, Bachelors, Male,1139
32, Assoc-voc, Male,1139
22, Bachelors, Male,1139
24, Some-college, Female,1139
24, Some-college, Female,1140
55, 9th, Female,1140
48, HS-grad, Male,1140
42, HS-grad, Male,1140
34, Masters, Male,1140
40, HS-grad, Male,1141
29, Some-college, Female,1141
39, Some-college, Female,1141
45, Bachelors, Male,1141
21, Some-college, Male,1141
36, Masters, Male,1142
28, HS-grad, Female,1142
57, HS-grad, Female,1142
22, Assoc-acdm, Female,1142
31, HS-grad, Female,1142
23, Assoc-voc, Female,1143
35, Some-college, Male,1143
28, Bachelors, Male,1143
27, Some-college, Male,1143
76, 7th-8th, Male,1143
37, Some-college, Male,1144
43, HS-grad, Female,1144
33, Masters, Male,1144
56, HS-grad, Male,1144
50, HS-grad, Male,1144
35, HS-grad, Female,1145
36, Bachelors, Male,1145
59, Prof-school, Male,1145
42, Doctorate, Male,1145
21, Some-college, Female,1145
24, Some-college, Male,1146
17, 10th, Female,1146
29, Bachelors, Female,1146
61, Doctorate, Male,1146
35, HS-grad, Female,1146
56, Assoc-voc, Male,1147
44, Bachelors, Male,1147
22, HS-grad, Male,1147
45, HS-grad, Male,1147
40, Some-college, Female,1147
22, HS-grad, Male,1148
28, 5th-6th, Male,1148
46, Masters, Male,1148
57, HS-grad, Male,1148
41, HS-grad, Female,1148
30, HS-grad, Female,1149
21, Some-college, Female,1149
62, Masters, Male,1149
19, Some-college, Male,1149
63, HS-grad, Female,1149
39, HS-grad, Male,1150
72, Some-college, Female,1150
40, Masters, Male,1150
27, HS-grad, Male,1150
47, Assoc-acdm, Male,1150
28, HS-grad, Male,1151
27, Some-college, Male,1151
26, HS-grad, Male,1151
59, HS-grad, Female,1151
33, Some-college, Male,1151
35, 11th, Female,1152
57, HS-grad, Male,1152
30, Assoc-acdm, Female,1152
31, Masters, Male,1152
24, Some-college, Male,1152
36, 7th-8th, Male,1153
46, Some-college, Female,1153
38, Assoc-voc, Female,1153
19, Some-college, Female,1153
33, HS-grad, Male,1153
59, Prof-school, Male,1154
32, HS-grad, Male,1154
58, HS-grad, Male,1154
19, 12th, Male,1154
43, HS-grad, Female,1154
20, HS-grad, Male,1155
56, HS-grad, Male,1155
57, HS-grad, Female,1155
42, Prof-school, Male,1155
62, 10th, Male,1155
37, HS-grad, Male,1156
34, Bachelors, Male,1156
24, Some-college, Male,1156
78, 1st-4th, Male,1156
43, Bachelors, Male,1156
60, HS-grad, Male,1157
39, HS-grad, Male,1157
21, HS-grad, Male,1157
64, HS-grad, Male,1157
27, Bachelors, Female,1157
44, HS-grad, Female,1158
37, 1st-4th, Female,1158
31, HS-grad, Male,1158
27, Bachelors, Female,1158
31, HS-grad, Female,1158
37, Bachelors, Male,1159
43, Bachelors, Male,1159
18, Some-college, Male,1159
23, Assoc-voc, Female,1159
40, 7th-8th, Male,1159
22, Preschool, Female,1160
61, Bachelors, Male,1160
63, Some-college, Female,1160
59, Bachelors, Male,1160
33, Some-college, Male,1160
51, HS-grad, Male,1161
38, HS-grad, Male,1161
52, HS-grad, Female,1161
47, HS-grad, Male,1161
20, Some-college, Female,1161
53, Bachelors, Male,1162
43, HS-grad, Female,1162
26, 10th, Male,1162
39, HS-grad, Female,1162
30, HS-grad, Male,1162
45, Bachelors, Male,1163
25, HS-grad, Male,1163
45, Bachelors, Male,1163
25, Bachelors, Female,1163
48, Assoc-acdm, Male,1163
32, HS-grad, Male,1164
67, Some-college, Male,1164
37, HS-grad, Male,1164
51, Some-college, Female,1164
28, Some-college, Female,1164
28, Bachelors, Female,1165
28, HS-grad, Male,1165
22, HS-grad, Female,1165
32, Assoc-voc, Male,1165
35, Some-college, Male,1165
32, Bachelors, Female,1166
27, Masters, Male,1166
54, HS-grad, Female,1166
66, Prof-school, Male,1166
41, 1st-4th, Male,1166
46, Bachelors, Male,1167
39, Some-college, Male,1167
51, Assoc-acdm, Female,1167
26, Some-college, Male,1167
53, HS-grad, Female,1167
38, Some-college, Male,1168
30, HS-grad, Male,1168
18, HS-grad, Female,1168
44, Prof-school, Male,1168
56, Masters, Male,1168
41, 5th-6th, Male,1169
42, Bachelors, Male,1169
44, 9th, Female,1169
33, HS-grad, Female,1169
43, Some-college, Male,1169
21, Some-college, Male,1170
45, HS-grad, Female,1170
38, HS-grad, Male,1170
38, Masters, Female,1170
33, 10th, Male,1170
27, HS-grad, Male,1171
33, HS-grad, Female,1171
43, Some-college, Male,1171
38, Bachelors, Male,1171
50, HS-grad, Male,1171
57, Some-college, Male,1172
76, HS-grad, Female,1172
52, HS-grad, Male,1172
36, HS-grad, Male,1172
30, Some-college, Male,1172
39, HS-grad, Female,1173
51, Some-college, Male,1173
31, HS-grad, Female,1173
56, 11th, Male,1173
28, Some-college, Male,1173
38, Some-college, Female,1174
49, Bachelors, Male,1174
40, HS-grad, Male,1174
23, Some-college, Female,1174
44, Masters, Female,1174
36, Bachelors, Female,1175
31, HS-grad, Male,1175
24, Some-college, Male,1175
35, Some-college, Female,1175
45, Some-college, Male,1175
46, Doctorate, Male,1176
57, HS-grad, Male,1176
20, HS-grad, Male,1176
30, 9th, Female,1176
60, HS-grad, Female,1176
42, Masters, Male,1177
25, Some-college, Female,1177
27, Bachelors, Female,1177
59, Masters, Female,1177
18, 12th, Female,1177
26, HS-grad, Female,1178
48, Some-college, Male,1178
41, HS-grad, Male,1178
20, HS-grad, Female,1178
36, Bachelors, Female,1178
44, Bachelors, Male,1179
36, Some-college, Female,1179
32, Assoc-acdm, Male,1179
26, Bachelors, Male,1179
58, Assoc-voc, Female,1179
39, Bachelors, Female,1180
19, Some-college, Male,1180
39, HS-grad, Male,1180
65, HS-grad, Male,1180
29, Some-college, Female,1180
22, HS-grad, Male,1181
23, Bachelors, Female,1181
36, Bachelors, Male,1181
32, Bachelors, Male,1181
30, HS-grad, Female,1181
38, Bachelors, Male,1182
25, Some-college, Male,1182
41, Bachelors, Male,1182
31, HS-grad, Female,1182
66, HS-grad, Female,1182
35, Some-college, Male,1183
36, 7th-8th, Male,1183
17, 10th, Female,1183
31, Some-college, Male,1183
20, HS-grad, Female,1183
25, Bachelors, Female,1184
59, Some-college, Male,1184
37, Assoc-acdm, Male,1184
42, Some-college, Male,1184
31, Bachelors, Female,1184
32, 12th, Female,1185
46, HS-grad, Male,1185
36, 1st-4th, Male,1185
45, Bachelors, Male,1185
19, Some-college, Male,1185
38, Assoc-acdm, Female,1186
27, HS-grad, Male,1186
33, Assoc-voc, Female,1186
55, 9th, Male,1186
46, Masters, Female,1186
29, 11th, Male,1187
22, Some-college, Female,1187
59, Masters, Male,1187
36, Bachelors, Male,1187
27, Bachelors, Female,1187
21, Assoc-acdm, Female,1188
65, Some-college, Male,1188
29, Bachelors, Female,1188
53, Bachelors, Male,1188
20, Some-college, Male,1188
54, Some-college, Male,1189
32, Some-college, Male,1189
18, 11th, Male,1189
26, Some-college, Male,1189
55, Assoc-voc, Male,1189
40, Bachelors, Male,1190
37, Assoc-acdm, Male,1190
23, HS-grad, Male,1190
45, Some-college, Male,1190
42, Doctorate, Male,1190
66, Assoc-voc, Male,1191
30, Bachelors, Male,1191
25, Bachelors, Female,1191
20, 12th, Male,1191
37, HS-grad, Male,1191
20, HS-grad, Female,1192
27, HS-grad, Male,1192
20, Some-college, Male,1192
33, Assoc-acdm, Male,1192
53, 7th-8th, Male,1192
54, 9th, Male,1193
33, Bachelors, Male,1193
22, 10th, Male,1193
39, Some-college, Male,1193
23, Some-college, Female,1193
20, Some-college, Male,1194
19, Some-college, Male,1194
24, Assoc-voc, Female,1194
32, Masters, Male,1194
38, Some-college, Male,1194
34, Some-college, Female,1195
39, Some-college, Male,1195
40, Assoc-voc, Female,1195
45, Bachelors, Male,1195
21, HS-grad, Male,1195
49, Doctorate, Male,1196
44, HS-grad, Male,1196
18, HS-grad, Female,1196
42, Bachelors, Male,1196
49, 11th, Male,1196
51, HS-grad, Male,1197
20, 11th, Male,1197
41, 11th, Male,1197
25, Some-college, Male,1197
27, HS-grad, Male,1197
23, HS-grad, Male,1198
37, HS-grad, Male,1198
22, Bachelors, Female,1198
21, HS-grad, Male,1198
24, HS-grad, Male,1198
62, HS-grad, Male,1199
70, HS-grad, Female,1199
61, HS-grad, Male,1199
63, Some-college, Male,1199
31, Some-college, Female,1199
17, 11th, Female,1200
23, Some-college, Male,1200
40, Some-college, Male,1200
47, Some-college, Female,1200
55, 9th, Male,1200
37, Some-college, Male,1201
48, Bachelors, Female,1201
67, HS-grad, Female,1201
72, Some-college, Male,1201
31, Some-college, Male,1201
24, Some-college, Male,1202
27, Bachelors, Female,1202
32, 12th, Male,1202
61, Assoc-acdm, Male,1202
34, HS-grad, Male,1202
40, Assoc-voc, Male,1203
39, Assoc-voc, Female,1203
49, Prof-school, Male,1203
57, 7th-8th, Male,1203
47, Some-college, Male,1203
38, Assoc-acdm, Female,1204
77, 7th-8th, Male,1204
20, Some-college, Female,1204
37, 10th, Male,1204
43, Assoc-acdm, Male,1204
50, HS-grad, Female,1205
68, 7th-8th, Female,1205
55, HS-grad, Female,1205
52, Masters, Male,1205
24, HS-grad, Male,1205
42, Bachelors, Male,1206
51, HS-grad, Male,1206
26, HS-grad, Female,1206
32, Bachelors, Female,1206
51, Some-college, Female,1206
26, HS-grad, Male,1207
46, Some-college, Male,1207
27, HS-grad, Female,1207
29, Bachelors, Male,1207
71, 7th-8th, Male,1207
30, HS-grad, Male,1208
42, Some-college, Male,1208
39, HS-grad, Male,1208
17, 11th, Female,1208
20, Some-college, Female,1208
37, HS-grad, Male,1209
40, Assoc-acdm, Male,1209
27, Assoc-acdm, Male,1209
19, 10th, Male,1209
29, Some-college, Male,1209
42, HS-grad, Female,1210
31, Bachelors, Male,1210
41, HS-grad, Male,1210
21, HS-grad, Female,1210
46, Some-college, Male,1210
21, Some-college, Female,1211
37, Masters, Female,1211
41, Bachelors, Female,1211
50, HS-grad, Female,1211
34, 12th, Female,1211
47, 1st-4th, Male,1212
21, HS-grad, Female,1212
49, Doctorate, Male,1212
38, Masters, Female,1212
43, Masters, Male,1212
40, Bachelors, Male,1213
48, HS-grad, Male,1213
30, HS-grad, Female,1213
38, Assoc-acdm, Female,1213
31, HS-grad, Female,1213
30, Bachelors, Female,1214
37, HS-grad, Male,1214
28, Masters, Male,1214
57, Some-college, Male,1214
25, Some-college, Male,1214
40, Assoc-acdm, Female,1215
49, HS-grad, Male,1215
44, Some-college, Male,1215
44, HS-grad, Female,1215
18, 10th, Male,1215
45, HS-grad, Male,1216
50, Doctorate, Male,1216
17, 12th, Female,1216
28, HS-grad, Male,1216
38, Some-college, Female,1216
43, HS-grad, Male,1217
48, HS-grad, Male,1217
57, Assoc-voc, Female,1217
28, Assoc-acdm, Male,1217
46, HS-grad, Male,1217
28, HS-grad, Female,1218
58, HS-grad, Male,1218
23, Bachelors, Female,1218
57, HS-grad, Female,1218
48, Masters, Male,1218
49, Some-college, Male,1219
40, Some-college, Male,1219
41, HS-grad, Male,1219
45, HS-grad, Male,1219
27, Some-college, Male,1219
22, Some-college, Male,1220
50, Masters, Male,1220
65, Masters, Male,1220
36, Some-college, Male,1220
63, 10th, Male,1220
22, HS-grad, Male,1221
28, Assoc-voc, Male,1221
18, 11th, Female,1221
46, Bachelors, Male,1221
37, 11th, Male,1221
46, HS-grad, Male,1222
37, Prof-school, Male,1222
31, Some-college, Male,1222
38, HS-grad, Female,1222
24, Bachelors, Male,1222
25, Bachelors, Female,1223
30, Some-college, Female,1223
45, 7th-8th, Female,1223
28, Masters, Male,1223
58, Bachelors, Male,1223
44, Prof-school, Male,1224
35, HS-grad, Male,1224
54, HS-grad, Male,1224
40, Masters, Female,1224
24, Bachelors, Female,1224
26, Bachelors, Male,1225
29, Bachelors, Female,1225
50, Assoc-voc, Male,1225
22, Some-college, Female,1225
17, 12th, Female,1225
25, HS-grad, Male,1226
35, Bachelors, Male,1226
42, Some-college, Male,1226
45, Prof-school, Male,1226
28, HS-grad, Female,1226
71, 7th-8th, Male,1227
34, HS-grad, Male,1227
49, Masters, Male,1227
39, Some-college, Female,1227
17, 12th, Female,1227
20, 9th, Female,1228
53, HS-grad, Female,1228
26, Assoc-voc, Male,1228
49, Bachelors, Female,1228
57, Bachelors, Male,1228
40, Bachelors, Male,1229
19, HS-grad, Male,1229
58, HS-grad, Female,1229
62, Masters, Male,1229
41, Some-college, Male,1229
46, HS-grad, Male,1230
53, HS-grad, Male,1230
33, Bachelors, Male,1230
58, Bachelors, Male,1230
30, Assoc-voc, Male,1230
27, HS-grad, Female,1231
32, HS-grad, Male,1231
19, Some-college, Female,1231
22, 10th, Female,1231
56, Some-college, Male,1231
33, Some-college, Male,1232
36, HS-grad, Female,1232
29, Some-college, Male,1232
32, HS-grad, Female,1232
33, Bachelors, Female,1232
20, Some-college, Female,1233
51, HS-grad, Male,1233
52, Some-college, Male,1233
64, 10th, Male,1233
33, Bachelors, Male,1233
38, Bachelors, Female,1234
30, Bachelors, Male,1234
67, HS-grad, Male,1234
37, Doctorate, Female,1234
55, HS-grad, Female,1234
25, Some-college, Male,1235
41, Bachelors, Female,1235
31, Bachelors, Female,1235
51, Some-college, Female,1235
75, HS-grad, Male,1235
53, HS-grad, Female,1236
36, 11th, Male,1236
47, Prof-school, Male,1236
67, HS-grad, Male,1236
29, Some-college, Male,1236
32, Some-college, Female,1237
42, HS-grad, Male,1237
41, Bachelors, Male,1237
46, Bachelors, Female,1237
48, Assoc-acdm, Male,1237
55, HS-grad, Male,1238
68, HS-grad, Female,1238
49, Some-college, Male,1238
62, 7th-8th, Female,1238
30, Assoc-acdm, Female,1238
56, Some-college, Male,1239
37, HS-grad, Male,1239
22, Some-college, Male,1239
56, HS-grad, Male,1239
53, Bachelors, Male,1239
53, Assoc-voc, Male,1240
51, 9th, Male,1240
41, HS-grad, Female,1240
34, HS-grad, Male,1240
24, Some-college, Female,1240
40, HS-grad, Male,1241
23, Bachelors, Female,1241
28, HS-grad, Female,1241
53, HS-grad, Male,1241
52, Some-college, Male,1241
33, Doctorate, Male,1242
28, HS-grad, Female,1242
45, Masters, Female,1242
40, Bachelors, Male,1242
60, Some-college, Male,1242
24, 12th, Male,1243
50, Bachelors, Female,1243
44, Bachelors, Female,1243
19, HS-grad, Female,1243
36, HS-grad, Male,1243
33, Assoc-acdm, Male,1244
52, 10th, Male,1244
51, HS-grad, Male,1244
44, Some-college, Female,1244
19, 9th, Female,1244
49, HS-grad, Male,1245
17, 10th, Male,1245
20, Some-college, Female,1245
53, Assoc-acdm, Male,1245
25, Assoc-voc, Male,1245
48, Some-college, Male,1246
27, HS-grad, Male,1246
21, Some-college, Female,1246
29, HS-grad, Male,1246
47, Doctorate, Male,1246
48, Some-college, Female,1247
38, Some-college, Male,1247
19, Some-college, Female,1247
37, Some-college, Male,1247
37, HS-grad, Male,1247
39, HS-grad, Female,1248
35, HS-grad, Male,1248
33, HS-grad, Male,1248
56, HS-grad, Male,1248
23, 5th-6th, Male,1248
25, Some-college, Female,1249
47, Assoc-acdm, Male,1249
32, HS-grad, Male,1249
24, HS-grad, Female,1249
32, Bachelors, Male,1249
41, Bachelors, Female,1250
32, HS-grad, Female,1250
37, Prof-school, Male,1250
39, Some-college, Male,1250
66, HS-grad, Male,1250
18, Some-college, Female,1251
23, Bachelors, Female,1251
44, HS-grad, Female,1251
45, Some-college, Male,1251
42, Some-college, Female,1251
40, Some-college, Male,1252
20, Some-college, Male,1252
26, Some-college, Female,1252
25, 11th, Male,1252
40, HS-grad, Male,1252
54, Assoc-acdm, Female,1253
33, Assoc-voc, Male,1253
56, Assoc-voc, Male,1253
27, 11th, Male,1253
31, 7th-8th, Male,1253
61, Bachelors, Male,1254
22, Some-college, Female,1254
32, HS-grad, Female,1254
29, HS-grad, Male,1254
34, HS-grad, Female,1254
56, 10th, Male,1255
35, Assoc-voc, Male,1255
25, HS-grad, Female,1255
22, 11th, Female,1255
19, 12th, Male,1255
35, 11th, Male,1256
35, HS-grad, Male,1256
48, HS-grad, Female,1256
52, Some-college, Male,1256
39, Bachelors, Male,1256
32, HS-grad, Male,1257
27, HS-grad, Male,1257
34, Bachelors, Female,1257
31, Some-college, Female,1257
47, Some-college, Male,1257
37, Bachelors, Female,1258
47, Some-college, Male,1258
47, Masters, Male,1258
45, 5th-6th, Male,1258
51, Some-college, Male,1258
24, Bachelors, Male,1259
59, Doctorate, Male,1259
27, Assoc-voc, Male,1259
33, 11th, Male,1259
55, HS-grad, Female,1259
62, Doctorate, Male,1260
37, HS-grad, Male,1260
45, Bachelors, Female,1260
25, Bachelors, Female,1260
34, HS-grad, Male,1260
50, HS-grad, Male,1261
29, Bachelors, Male,1261
32, Assoc-acdm, Male,1261
48, 10th, Female,1261
34, Some-college, Male,1261
50, HS-grad, Male,1262
38, HS-grad, Male,1262
52, HS-grad, Female,1262
41, HS-grad, Male,1262
31, HS-grad, Male,1262
31, HS-grad, Male,1263
50, Bachelors, Male,1263
23, Some-college, Female,1263
52, Some-college, Female,1263
33, HS-grad, Male,1263
32, Some-college, Female,1264
48, Some-college, Female,1264
40, Masters, Male,1264
22, Some-college, Male,1264
55, HS-grad, Female,1264
58, 11th, Female,1265
43, Assoc-voc, Male,1265
34, Masters, Male,1265
19, HS-grad, Male,1265
50, Masters, Male,1265
73, HS-grad, Female,1266
27, HS-grad, Male,1266
62, Doctorate, Male,1266
57, Masters, Male,1266
34, Masters, Male,1266
22, HS-grad, Male,1267
22, Some-college, Male,1267
29, Some-college, Female,1267
34, HS-grad, Female,1267
17, 11th, Female,1267
35, Bachelors, Male,1268
65, Bachelors, Male,1268
27, Some-college, Male,1268
46, Bachelors, Male,1268
35, Doctorate, Male,1268
38, Assoc-voc, Male,1269
36, Bachelors, Female,1269
49, Bachelors, Male,1269
54, HS-grad, Male,1269
30, Bachelors, Male,1269
26, Some-college, Male,1270
32, Bachelors, Male,1270
23, HS-grad, Male,1270
40, Bachelors, Female,1270
29, HS-grad, Male,1270
28, HS-grad, Male,1271
41, Some-college, Male,1271
34, 11th, Male,1271
37, HS-grad, Male,1271
39, Some-college, Male,1271
29, HS-grad, Male,1272
55, HS-grad, Male,1272
30, Some-college, Male,1272
33, Doctorate, Male,1272
55, Assoc-voc, Male,1272
33, HS-grad, Male,1273
47, Some-college, Male,1273
28, Bachelors, Male,1273
33, HS-grad, Male,1273
